system:index,ID,carbon_loss_2001_mgc,carbon_loss_2002_mgc,carbon_loss_2003_mgc,carbon_loss_2004_mgc,carbon_loss_2005_mgc,carbon_loss_2006_mgc,carbon_loss_2007_mgc,carbon_loss_2008_mgc,carbon_loss_2009_mgc,carbon_loss_2010_mgc,carbon_loss_2011_mgc,carbon_loss_2012_mgc,carbon_loss_2013_mgc,carbon_loss_2014_mgc,carbon_loss_2015_mgc,carbon_loss_2016_mgc,carbon_loss_2017_mgc,carbon_loss_2018_mgc,carbon_loss_2019_mgc,carbon_loss_2020_mgc,forest_loss_2001_ha,forest_loss_2002_ha,forest_loss_2003_ha,forest_loss_2004_ha,forest_loss_2005_ha,forest_loss_2006_ha,forest_loss_2007_ha,forest_loss_2008_ha,forest_loss_2009_ha,forest_loss_2010_ha,forest_loss_2011_ha,forest_loss_2012_ha,forest_loss_2013_ha,forest_loss_2014_ha,forest_loss_2015_ha,forest_loss_2016_ha,forest_loss_2017_ha,forest_loss_2018_ha,forest_loss_2019_ha,forest_loss_2020_ha,sum,.geo
00000000000000000000,1,17.96844209418689,0.0,0.0,51.23329502286479,12.314578849033259,21.608600621888545,43.87552778602102,29.469794038095312,0.0,78.8055596156688,145.5600228623028,52.24014738159077,1365.5706190856279,385.4153379021648,2956.6006905647496,755.0836871495759,5942.627742320748,1495.3707449296028,4348.516672251306,1094.543580236291,0.309800725761843,0.0,0.0,0.5421512700832252,0.1549003628809215,0.23235054432138225,0.46470108864276444,0.309800725761843,0.0,0.9294021772855291,2.1698199851398092,0.619601451523686,18.152196446232008,5.711874949683544,35.078553942292714,11.57682790503768,88.82442396894487,23.970983018923622,56.99300684932089,13.763656557474249,217493.08785728074,"{""type"":""Polygon"",""coordinates"":[[[47.72488456026222,-23.079901275106316],[47.725232377926936,-23.081453003405542],[47.72565600413077,-23.08315638634709],[47.72615987781265,-23.08450308650311],[47.72700263607401,-23.085987928708214],[47.72789000599515,-23.08768683712919],[47.72863471931837,-23.08880614084328],[47.729571078456146,-23.09005460336783],[47.7303559030778,-23.091517201741542],[47.730801833054166,-23.093073477674054],[47.73094894790019,-23.095133581424736],[47.73091773484908,-23.096649661209025],[47.73070819421645,-23.09816575282544],[47.73038267832536,-23.09953915188907],[47.729914489502995,-23.100827839826124],[47.7293838053028,-23.102129860478314],[47.72871496727952,-23.103472119528266],[47.72825123050811,-23.105081805904433],[47.72879965270137,-23.106865448324864],[47.729709315048396,-23.108421702148803],[47.730784007816865,-23.11020535713903],[47.731805095225596,-23.111788280620956],[47.73290201897414,-23.11340251221125],[47.733936535779506,-23.114998862073513],[47.73476151612509,-23.11648820359464],[47.735751389165216,-23.11792400619713],[47.73659422499035,-23.119056641397687],[47.737677783313515,-23.120398842339746],[47.73860076232313,-23.12158495796114],[47.74019265684555,-23.122878071057972],[47.74162406379876,-23.123462245500534],[47.74308221589793,-23.12375651513488],[47.74464731223832,-23.12402851801623],[47.75514407185666,-23.124902552601245],[47.755259951703806,-23.123899207240694],[47.75503255655476,-23.122980615271832],[47.75575944189371,-23.121807924322912],[47.75641492644762,-23.1188827563346],[47.757106087294524,-23.11570343314238],[47.75794437177546,-23.111623295269883],[47.7582208430124,-23.11051744949772],[47.75839474822302,-23.109701424411178],[47.75865782703008,-23.108979037486165],[47.75905914512887,-23.107659177361185],[47.75960314558124,-23.106165379326146],[47.75958975056598,-23.104948002020357],[47.760530645742065,-23.101536844186764],[47.76089186723518,-23.1001144124371],[47.761172718647344,-23.099124467993757],[47.76143137117059,-23.09818804829031],[47.7617792032342,-23.09674772859735],[47.76197095585419,-23.096047689086237],[47.761993231713724,-23.095062227165066],[47.7619976718355,-23.094638634009268],[47.762470358791,-23.093978648721027],[47.76263976251363,-23.093019955914635],[47.76308573865225,-23.09076362613158],[47.76359847285936,-23.08805248015491],[47.76364754147446,-23.087619939833154],[47.76392404246453,-23.086540894593284],[47.764659779940985,-23.08388770533062],[47.76533757659186,-23.081493178681118],[47.765752266579675,-23.08008852823516],[47.76601530664718,-23.079236843064923],[47.76659053729984,-23.077225777739788],[47.76749573102694,-23.073979607567676],[47.76802190503318,-23.07200416728393],[47.76808437490152,-23.07150479476236],[47.768115609863294,-23.07128628558431],[47.76818244521681,-23.071032090828663],[47.76821368023637,-23.07065309347876],[47.76842773469682,-23.069489302221577],[47.76869522872186,-23.067977624099004],[47.7668402599422,-23.06668449048905],[47.76702759032765,-23.06408931840409],[47.767968391746656,-23.061088329980677],[47.76901631365284,-23.058185477512648],[47.77006869706853,-23.055880100699824],[47.77091140163709,-23.053677321653314],[47.77186122913713,-23.05177323377698],[47.77237848921091,-23.04997626739535],[47.76978328248018,-23.04890161350119],[47.76761171314781,-23.0476218168982],[47.766305216697084,-23.0463376664987],[47.76522159944619,-23.045650921293234],[47.76478019621235,-23.044955342527338],[47.763799187865,-23.0436666487729],[47.76378135151764,-23.041972189930082],[47.76247923911485,-23.041285429168425],[47.76106570595627,-23.040197407119408],[47.75976366026902,-23.03921194980993],[47.75824755710328,-23.038529691604584],[47.756842940942455,-23.038239850785185],[47.755313527407125,-23.038560961924137],[47.75300816572866,-23.03823988348354],[47.750983701778765,-23.037918842179753],[47.74817444042449,-23.037860867467653],[47.746569215122705,-23.037958969401462],[47.74482568680656,-23.03805704254247],[47.74371986444626,-23.037981309299028],[47.74289489493097,-23.038159662725214],[47.74206549981799,-23.0379991157453],[47.74022838888991,-23.038012497205738],[47.73857405814037,-23.03811508002161],[47.73655405740949,-23.038302308675735],[47.73580938306107,-23.03762896594582],[47.735162803610116,-23.03712063520481],[47.73414616441332,-23.036206545433103],[47.73198793934246,-23.036206552531443],[47.73019983975566,-23.035698181833503],[47.73066803110309,-23.037816279789325],[47.731336893816604,-23.039372532754044],[47.73196567610071,-23.04061213034764],[47.732799501069735,-23.0418606536503],[47.73373593391391,-23.043162722693282],[47.73473473866174,-23.04435334983431],[47.73416399078324,-23.045584000556982],[47.73303582657441,-23.04684149177113],[47.73192107443172,-23.047733322376867],[47.731171952523944,-23.04906656716006],[47.73027565262767,-23.050854701123832],[47.72970487763314,-23.052259315457512],[47.729151933477624,-23.053779834037346],[47.728670368350755,-23.055273672836382],[47.72825123050811,-23.056927977268145],[47.72787661900043,-23.0584663847525],[47.727470874335125,-23.06006720769847],[47.72706505757513,-23.061471813717898],[47.726623671457226,-23.063170716838677],[47.72625350860025,-23.06491869573311],[47.72617770149198,-23.066345604399295],[47.72605286065757,-23.06816939862061],[47.72590124712475,-23.06953385675285],[47.7257764069428,-23.07090723330008],[47.72561592005741,-23.07229850353446],[47.72547318189649,-23.073671893210264],[47.725312695931095,-23.075072059080796],[47.72514318597908,-23.076869044733918],[47.724969314755924,-23.078585860042068],[47.72488456026222,-23.079901275106316]]]}"
00000000000000000001,2,0.0,0.0,36.73872136093385,0.0,0.16097488691546746,452.8197752204952,155.86849014892724,121.56443802103941,0.0,151.95725598618398,196.14258449796688,31.444773664827064,165.31741228466348,143.77715005816356,147.65877091623844,53.496510815035734,4372.527443402653,0.0,244.66694552762587,550.2928027836259,0.0,0.0,0.43280983746139823,0.0,0.001518631008636485,4.347536851524527,1.6264538102496753,1.2346470100214624,0.0,1.5490036288092146,1.936254536011518,0.309800725761843,1.7813541731305969,1.8776353790781497,1.936254536011519,0.6202089039271406,51.92320909008869,0.0,2.7071116359953975,5.906867171192469,283069.0776474505,"{""type"":""Polygon"",""coordinates"":[[[47.672128975557094,-23.00631272526854],[47.67563826910282,-23.008065150195417],[47.678643694397586,-23.009634721431983],[47.681274558817904,-23.01076287266433],[47.69196752872293,-23.016323387059096],[47.701371752291536,-23.021179395871577],[47.70794894648762,-23.0246262459205],[47.71194428574348,-23.026664087215003],[47.71492298052639,-23.028166823826872],[47.71767866889485,-23.0289828122775],[47.721063153597136,-23.0302358416399],[47.72225370392695,-23.030797612171817],[47.72235183979799,-23.030913619251734],[47.72258811863454,-23.030900168653467],[47.72298059049262,-23.03156460843689],[47.723836684068196,-23.031876715903554],[47.72523689017111,-23.03172072743131],[47.726480930576926,-23.03105626708271],[47.728117435007405,-23.031292635609354],[47.72916532079506,-23.03113654234457],[47.729829727086035,-23.0301644679034],[47.73130568053665,-23.030200148746268],[47.73192994963435,-23.029464352839604],[47.73227781362223,-23.02879999035597],[47.73268359515293,-23.028331773372877],[47.7331339072338,-23.026918228736395],[47.73558199620426,-23.023248419528514],[47.736348932429784,-23.02003337896174],[47.73823510424769,-23.016118244758886],[47.73909573243134,-23.0146333717678],[47.73995637460763,-23.012907740806106],[47.74027292233477,-23.011891065811277],[47.74034874963786,-23.01032144528859],[47.74082139389721,-23.00883657904853],[47.74191835406928,-23.00679877325416],[47.74262286694776,-23.005545736636233],[47.743795621455945,-23.003664039289497],[47.74504867466991,-23.002723182491593],[47.74724249197073,-23.00178674691663],[47.74857582958964,-23.000609538876827],[47.74974856546458,-22.998652036827746],[47.75014093782296,-22.996694435784924],[47.7498287702012,-22.99528089416626],[47.74951667965784,-22.99387187652562],[47.74943640015536,-22.991758198423287],[47.74928035580982,-22.99081733095276],[47.748968193260154,-22.98925220862075],[47.748263671192426,-22.987526575319784],[47.747322768147725,-22.985961416239302],[47.74606981158782,-22.98478423369618],[47.7449728406353,-22.9840038320761],[47.74363959373104,-22.983062956540934],[47.742074451949854,-22.98220236632799],[47.74066086137727,-22.98149782882466],[47.73956844072772,-22.98126150518115],[47.73792300681048,-22.980869119948952],[47.736277624042195,-22.980556937411205],[47.73470796121196,-22.980164523332704],[47.73275046102722,-22.980008466100603],[47.73180960803042,-22.979928265766347],[47.73079288282878,-22.97969633226449],[47.73000812693602,-22.979616113181862],[47.72906724749188,-22.979223730084303],[47.72684658264344,-22.977596079804105],[47.72452787092229,-22.97552707600749],[47.72145553893953,-22.973083475348304],[47.71869980411545,-22.97082721933059],[47.71593962626377,-22.968633323005978],[47.71481147475451,-22.967754846985446],[47.71205578546732,-22.967567582501136],[47.70935797919521,-22.96618975752862],[47.70873375096758,-22.96581516044327],[47.70842160202869,-22.963871044023296],[47.70835912735412,-22.963117391708614],[47.70559896319537,-22.96750513414877],[47.703217812540416,-22.97164323743303],[47.70190238088732,-22.973333230863997],[47.69631514951441,-22.982688438461253],[47.69218157556141,-22.98920318671957],[47.689550693493985,-22.993403661472772],[47.688859513093455,-22.994344472668853],[47.68378502154578,-22.997728982688074],[47.68090005481556,-22.99960626661793],[47.677894576123556,-23.00155040139554],[47.67494712063638,-23.003557040914938],[47.67438084996518,-23.003931616356024],[47.673127818336766,-23.005122140374905],[47.672128975557094,-23.00631272526854]]]}"
